,filename,bitwuzla,leanSAT,leanSAT-rw,leanSAT-bb,leanSAT-sat,leanSAT-lrat-t,leanSAT-lrat-c
3257,gbinophofhdisplacedhshifts_proof.lean,112.1613,119.351509,43.82867,0.0,58.96595,2.85189,7.74875
929,gicmphandhshift_proof.lean,94.35699,104.139479,31.2531,1.6574,54.690749,0.0,7.74527
3391,gicmphandhlowbithmask_proof.lean,112.112199,222.926089,47.7389,0.0,156.743029,1.54712,7.74393
1118,gicmphmul_proof.lean,98.48956,110.706839,37.53999,1.09245,54.75766,0.0,7.74122
616,gsmaxhicmp_proof.lean,104.544699,115.25832,39.90017,0.0,54.58875,1.95889,7.73868
2029,gicmphofhxorhx_proof.lean,85.817369,96.74721,20.58257,0.0,56.39606,2.80449,7.72965
795,gcanonicalizehclamphlikehpatternhbetweenhnegativehandhpositivehthresholds_proof.lean,116.546849,126.216,49.29481,0.0,56.12419,1.21174,7.72857
5556,gadd2_proof.lean,107.131919,126.62467,39.98218,0.0,73.08197,3.52255,7.72532
5616,gshouldhchangehtype_proof.lean,95.38177,112.229589,41.402869,0.0,56.90331,1.94472,7.72298
3033,gsignhbithtesthviahrighthshiftinghallhotherhbits_proof.lean,113.143189,131.502379,45.65067,2.25918,59.032759,3.37623,7.716249
2307,gsexthand_proof.lean,91.701439,111.45143,37.41576,0.0,55.60263,0.0,7.71106
3591,gcanonicalizehclamphlikehpatternhbetweenhzerohandhpositivehthreshold_proof.lean,154.491699,148.56469,70.97739,0.0,54.68478,0.0,7.70636
5875,gbithchecks_proof.lean,109.69812,167.691709,39.893129,0.0,109.12683,0.0,7.70568
3620,gcanonicalizehclamphlikehpatternhbetweenhzerohandhpositivehthreshold_proof.lean,129.024789,137.42792,60.24549,0.0,55.0615,0.0,7.69943
4048,gand_proof.lean,90.47389,101.09342,26.00254,0.0,57.75595,0.0,7.69845
3337,gicmphandhlowbithmask_proof.lean,96.33315,107.345239,33.99375,0.0,55.30577,1.4478,7.697859
4074,g2010h11h23hDistributed_proof.lean,91.76774,250.506149,27.49444,0.0,205.447819,1.06474,7.69619
6248,gselecthbitexthbitwisehops_proof.lean,94.48681,104.3227,31.41617,2.57568,56.38691,0.0,7.69435
3343,gicmphandhlowbithmask_proof.lean,95.19664,155.393409,31.44386,0.0,105.421979,1.7193,7.68778
2002,gicmphxorhsignbit_proof.lean,95.117619,104.74934,31.45674,0.0,55.46752,0.0,7.68167
3346,gicmphandhlowbithmask_proof.lean,95.218709,105.65169,31.99357,0.0,55.69747,1.13626,7.66788
985,gcmphxhvshneghx_proof.lean,143.73531,148.798259,74.42405,0.0,56.488779,0.0,7.66425
4487,gicmphlogical_proof.lean,103.139209,109.975509,35.51425,0.0,54.48269,1.622089,7.663409
4454,gnothadd_proof.lean,143.909311,152.242259,78.740679,0.0,61.09657,2.44908,7.66243
765,gcanonicalizehclamphlikehpatternhbetweenhnegativehandhpositivehthresholds_proof.lean,111.86446,122.380149,45.72064,0.0,55.95608,0.0,7.64731
2013,gicmphxorhsignbit_proof.lean,99.34417,106.876729,31.52292,0.0,55.17711,0.0,7.645109
1268,gicmphshlhnsw_proof.lean,117.779789,124.57903,47.55171,0.0,56.94017,0.0,7.64318
5797,gbithchecks_proof.lean,104.42839,112.967239,36.5863,0.0,56.602759,0.0,7.64023
6121,gselecthobohpeohops_proof.lean,107.01702,119.118459,45.139519,1.52332,58.57265,0.0,7.62985
3848,gicmphshr_proof.lean,90.69799,99.858959,27.66377,0.0,55.74888,0.0,7.629799
1002,gicmphtopbitssame_proof.lean,112.51712,126.187899,45.068639,0.0,57.64104,0.0,7.62462
2003,gicmphxorhsignbit_proof.lean,122.291159,103.02768,27.71977,0.0,57.34358,0.0,7.62367
6129,gselecthobohpeohops_proof.lean,104.89841,115.921709,42.42238,2.06527,57.628379,0.0,7.62327
768,gcanonicalizehclamphlikehpatternhbetweenhnegativehandhpositivehthresholds_proof.lean,117.63132,327.263498,50.03747,0.0,256.842649,0.0,7.623239
5870,gbithchecks_proof.lean,134.158759,140.97266,59.98605,0.0,58.51101,0.0,7.62139
3366,gicmphandhlowbithmask_proof.lean,102.11983,163.097039,39.46532,0.0,105.812759,1.33939,7.61652
6135,gselecthobohpeohops_proof.lean,108.32293,118.175979,44.715459,1.47177,58.12726,0.0,7.60414
6244,gselecthbitexthbitwisehops_proof.lean,95.14284,109.084879,37.111229,1.58809,56.15993,0.0,7.60256
633,gicmphshlh1hoverflow_proof.lean,107.7515,122.14075,44.28899,0.0,57.44763,0.0,7.59338
5919,gbithchecks_proof.lean,117.3174,125.929959,45.94102,0.0,58.327279,0.0,7.59317
1269,gicmphshlhnsw_proof.lean,102.93193,107.613109,36.07627,0.0,55.710289,0.0,7.58703
2369,gselecthbinophcmp_proof.lean,82.744509,295.169899,20.71779,0.0,257.608409,3.65134,7.5833
2424,gicmphexthext_proof.lean,89.495589,103.45182,30.4772,0.0,55.36201,0.0,7.58259
784,gcanonicalizehclamphlikehpatternhbetweenhnegativehandhpositivehthresholds_proof.lean,116.541429,125.96884,49.01241,0.0,56.20793,1.1922,7.57829
6268,gshlhunsignedhcmphconst_proof.lean,93.555569,109.26423,30.52955,0.0,58.54401,0.0,7.57634
4052,gand_proof.lean,90.62066,96.92497,25.99545,0.0,55.26694,0.0,7.57581
5852,gbithchecks_proof.lean,110.14011,168.386849,40.182259,0.0,107.74415,0.0,7.57492
6749,gfreehinversion_proof.lean,76.84607,87.86712,17.33032,0.0,57.26308,3.7195,7.57384
5848,gbithchecks_proof.lean,132.26756,141.248709,60.481059,0.0,58.30681,0.0,7.56963
5836,gbithchecks_proof.lean,131.02325,141.442449,60.70333,0.0,58.158299,0.0,7.56601
637,gandhorhicmps_proof.lean,95.194389,113.260179,36.23635,0.0,56.799559,0.0,7.56402
6659,gnegatedhbitmask_proof.lean,141.203599,150.652479,80.0951,0.0,55.945469,0.0,7.56101
673,gsaturatinghaddhsub_proof.lean,103.67336,132.07949,48.687689,0.0,58.54847,1.33886,7.54984
5497,grangehcheck_proof.lean,101.56408,107.848249,33.21123,0.0,55.489159,0.0,7.54898
6274,gxor2_proof.lean,109.055699,114.22337,39.659,0.0,56.427,0.0,7.54568
1009,gcanonicalizehlowhbithmaskhv2handhicmpheqhtohicmphule_proof.lean,98.008019,105.129039,35.71736,0.0,56.17699,1.51344,7.54538
3909,gicmphshr_proof.lean,106.36153,114.991319,39.186779,0.0,57.55554,0.0,7.5421
4944,gicmphorhofhselecthwithhzero_proof.lean,89.53681,106.65711,28.64592,2.11062,57.5989,0.0,7.541861
1217,gcanonicalizehashrhshlhtohmasking_proof.lean,92.60949,104.95982,30.65835,0.0,59.81358,2.39921,7.53642
1345,gaddsubhconstanthfolding_proof.lean,96.34691,98.142599,29.64919,0.0,55.273049,4.37406,7.53331
155,gset_proof.lean,117.624589,125.88586,48.97827,0.0,54.90817,0.0,7.53204
4395,gicmphequalityhtest_proof.lean,96.80578,106.80085,31.06134,0.0,55.00783,1.76179,7.53123
5187,gmaskedhmergehandhofhors_proof.lean,81.477879,78.50083,11.90665,0.0,55.98274,0.0,7.53068
4455,gnothadd_proof.lean,154.880919,126.28232,58.30352,0.0,57.45413,0.0,7.53056
6752,gfreehinversion_proof.lean,76.67489,89.3731,18.45002,0.0,57.34134,4.14557,7.52655
5707,gbithchecks_proof.lean,103.10525,112.02639,36.29488,0.0,56.02519,0.0,7.52095
6420,gsignedhtruncationhcheck_proof.lean,97.929189,107.54017,32.96257,0.0,55.27275,0.0,7.51883
927,gicmphandhshift_proof.lean,94.65664,107.884959,30.7943,1.708351,57.59634,2.33163,7.51779
728,gcanonicalizehclamphlikehpatternhbetweenhnegativehandhpositivehthresholds_proof.lean,118.331139,128.03861,52.219,0.0,55.49813,0.0,7.51481
477,gshifthflags_proof.lean,105.502169,102.89749,28.54116,0.0,56.42641,2.78066,7.51149
1323,gcanonicalizehconstanthlowhbithmaskhandhicmpheqhtohicmphule_proof.lean,90.15648,96.917199,25.257619,0.0,54.91261,0.0,7.5092
5261,gorhxor_proof.lean,86.304409,80.95686,13.90856,0.0,56.00721,0.0,7.50504
930,gicmphandhshift_proof.lean,84.40298,94.49706,24.60577,1.5352,54.80779,0.0,7.50488
2804,gsignhtesthandhor_proof.lean,111.91045,107.45841,31.54047,0.0,56.55812,0.0,7.49473
816,gcanonicalizehclamphlikehpatternhbetweenhnegativehandhpositivehthresholds_proof.lean,117.23276,276.154329,49.51776,0.0,206.603509,0.0,7.49258
829,gicmphofhorhx_proof.lean,93.99719,106.19902,28.69111,0.0,57.662859,0.0,7.49003
5767,gbithchecks_proof.lean,104.51206,214.830089,36.9823,0.0,158.145909,0.0,7.48729
3824,gicmphshr_proof.lean,108.69513,115.70894,38.15965,0.0,57.259,1.04202,7.47967
4426,gselecthofhbittest_proof.lean,98.84567,122.3748,46.10195,0.0,55.7938,0.0,7.46829
2382,gselecthbinophcmp_proof.lean,89.707369,101.37824,28.64631,0.0,56.71572,2.37918,7.46793
1992,gminmaxhfold_proof.lean,88.86503,98.813349,28.549619,0.0,55.01378,1.03807,7.46356
6384,gsubhxor_proof.lean,125.940579,135.107339,67.25911,0.0,56.63642,1.18067,7.461669
259,gselecthsafehtransforms_proof.lean,121.4022,118.73097,44.472619,0.0,56.325121,0.0,7.460969
750,gcanonicalizehclamphlikehpatternhbetweenhnegativehandhpositivehthresholds_proof.lean,111.789459,274.435869,45.30792,0.0,205.387889,0.0,7.45811
632,gicmphshlh1hoverflow_proof.lean,117.18783,120.980459,44.383479,0.0,57.249629,1.14448,7.45115
4936,gredundanthlefthshifthinputhmaskinghpr49778_proof.lean,80.588829,90.304969,23.17377,1.25347,55.655119,1.03241,7.44674
4391,gicmphequalityhtest_proof.lean,118.505089,146.28161,61.00085,0.0,59.58221,1.41212,7.44299
5323,gicmphofhandhx_proof.lean,97.408659,98.34998,25.79042,0.0,55.44033,0.0,7.44091
4269,gintegerhroundhuphpow2halignment_proof.lean,100.388179,113.89427,38.64531,0.0,59.736451,1.00784,7.434939
1325,gcanonicalizehconstanthlowhbithmaskhandhicmpheqhtohicmphule_proof.lean,110.83789,116.567619,39.26439,0.0,56.463769,0.0,7.43317
788,gcanonicalizehclamphlikehpatternhbetweenhnegativehandhpositivehthresholds_proof.lean,117.895909,126.98761,50.23148,0.0,56.26512,1.22705,7.43219
746,gcanonicalizehclamphlikehpatternhbetweenhnegativehandhpositivehthresholds_proof.lean,116.55959,125.180099,49.30922,0.0,55.44155,1.07891,7.42519
758,gcanonicalizehclamphlikehpatternhbetweenhnegativehandhpositivehthresholds_proof.lean,299.757078,175.86417,50.05904,0.0,105.78837,0.0,7.42471
3753,gmaskedhmergehxor_proof.lean,99.59557,117.554679,47.4081,0.0,58.685439,0.0,7.4065
3625,gcanonicalizehclamphlikehpatternhbetweenhzerohandhpositivehthreshold_proof.lean,133.80532,292.473309,64.97632,0.0,205.528919,0.0,7.40521
4510,gicmphlogical_proof.lean,93.31284,100.976,27.64848,0.0,55.05069,0.0,7.40146
3305,g2004h11h27hSetCCForCastLargerAndConstant_proof.lean,91.30824,114.213419,41.639179,0.0,55.55701,1.36498,7.39669
4705,gselecthwithhbitwisehops_proof.lean,100.7291,102.708649,33.02456,0.0,55.74451,0.0,7.39341
5860,gbithchecks_proof.lean,132.327749,140.440969,59.65546,0.0,58.65433,0.0,7.393169
241,gselecthsafehtransforms_proof.lean,115.792259,116.23185,36.20908,0.0,57.3724,0.0,7.38703
1988,gminmaxhfold_proof.lean,106.01767,137.036969,58.48422,0.0,57.949089,1.29609,7.38647
3911,gicmphshr_proof.lean,110.51674,118.418649,42.451739,0.0,57.56644,0.0,7.37893
3205,guminhicmp_proof.lean,96.41619,105.997389,30.73457,0.0,54.866329,0.0,7.37737
2429,gicmphexthext_proof.lean,115.366549,119.384399,44.61153,0.0,56.48618,0.0,7.375429
798,gcanonicalizehclamphlikehpatternhbetweenhnegativehandhpositivehthresholds_proof.lean,116.55308,126.097539,49.42032,0.0,56.172839,1.22261,7.37261
5655,gbithchecks_proof.lean,134.71764,136.087509,62.50684,0.0,55.044519,0.0,7.36998
3644,gcanonicalizehclamphlikehpatternhbetweenhzerohandhpositivehthreshold_proof.lean,134.29173,191.963359,64.3405,0.0,105.594709,0.0,7.36961
736,gcanonicalizehclamphlikehpatternhbetweenhnegativehandhpositivehthresholds_proof.lean,116.82876,125.126999,49.35753,0.0,55.523459,1.04599,7.36834
598,gsmaxhicmp_proof.lean,125.222099,125.76127,49.12978,0.0,55.4753,1.14229,7.36112
104,g2007h05h10hicmphor_proof.lean,96.890339,104.16291,28.79167,0.0,55.5665,0.0,7.35666
4174,gtruncatinghsaturate_proof.lean,96.883399,106.63624,36.26895,0.0,55.63981,0.0,7.35507
778,gcanonicalizehclamphlikehpatternhbetweenhnegativehandhpositivehthresholds_proof.lean,117.80229,126.175399,50.213209,0.0,56.10817,0.0,7.34986
1086,gandhorhimpliedhcondhnot_proof.lean,118.07314,136.2974,60.40886,0.0,56.63102,0.0,7.34839
3261,gbinophofhdisplacedhshifts_proof.lean,85.70399,112.18005,42.678,0.0,56.72912,2.16727,7.34681
5489,grangehcheck_proof.lean,100.93406,110.071539,34.29623,0.0,56.94378,0.0,7.342609
3955,gicmphofhtrunchext_proof.lean,119.27517,100.567099,26.41599,0.0,58.53338,0.0,7.34079
754,gcanonicalizehclamphlikehpatternhbetweenhnegativehandhpositivehthresholds_proof.lean,117.71403,325.624388,50.12476,0.0,255.698109,0.0,7.34069
6734,gfreehinversion_proof.lean,75.67413,137.786479,19.19002,0.0,105.590659,4.35354,7.33749
1318,gapinthadd_proof.lean,72.93978,84.366619,16.38617,0.0,55.276609,1.52102,7.326909
4068,gicmphequalityhxor_proof.lean,108.82921,116.940439,38.16539,0.0,56.825379,0.0,7.32427
734,gcanonicalizehclamphlikehpatternhbetweenhnegativehandhpositivehthresholds_proof.lean,118.61601,125.999679,50.701419,0.0,55.34898,0.0,7.32412
5925,gbithchecks_proof.lean,119.64624,131.281919,48.42766,0.0,61.099219,0.0,7.32201
1558,gicmphshrhlthgt_proof.lean,97.710869,106.13977,30.67545,0.0,56.7836,0.0,7.31931
3621,gcanonicalizehclamphlikehpatternhbetweenhzerohandhpositivehthreshold_proof.lean,133.94763,142.723199,65.405169,0.0,55.2179,0.0,7.31412
3734,gumaxhicmp_proof.lean,95.053109,255.024669,29.30543,0.0,205.339709,1.16625,7.30861
6450,gsignedhtruncationhcheck_proof.lean,95.270269,153.65061,28.96075,0.0,105.67658,0.0,7.30323
1977,gandhorhicmphconsthicmp_proof.lean,107.323619,116.24063,34.09629,0.0,58.77386,1.05241,7.29924
3845,gicmphshr_proof.lean,97.31544,105.58804,34.10418,0.0,55.12109,0.0,7.29667
3628,gcanonicalizehclamphlikehpatternhbetweenhzerohandhpositivehthreshold_proof.lean,134.32751,292.164199,64.54649,0.0,205.690369,0.0,7.29636
5846,gbithchecks_proof.lean,133.24358,141.355479,59.42073,0.0,59.989709,0.0,7.29498
3164,gicmphselecthimplieshcommonhop_proof.lean,166.89776,183.682069,99.348,0.0,60.03335,0.0,7.29442
735,gcanonicalizehclamphlikehpatternhbetweenhnegativehandhpositivehthresholds_proof.lean,117.051339,125.94878,50.86863,0.0,55.31523,0.0,7.29382
5486,grangehcheck_proof.lean,102.377079,141.34392,55.08848,0.0,59.38891,0.0,7.28908
1063,gorhshiftedhmasks_proof.lean,165.05827,175.198059,110.076479,1.35899,54.57292,0.0,7.28561
6665,gsubhashrhorhtohicmphselect_proof.lean,114.35807,122.885869,52.385299,0.0,55.39945,2.05011,7.28518
4394,gicmphequalityhtest_proof.lean,102.86337,112.291769,37.310579,0.0,54.9731,1.189,7.28014
2012,gicmphxorhsignbit_proof.lean,99.554419,108.13889,31.92252,2.29381,55.40054,0.0,7.2801
3191,guminhicmp_proof.lean,100.526509,105.61853,29.87537,0.0,55.39041,0.0,7.27639
846,gselecthsafehimpliedcondhtransforms_proof.lean,99.64383,119.457499,42.732319,0.0,56.02148,0.0,7.27242
821,gicmphofhorhx_proof.lean,90.49368,91.98493,19.62411,0.0,56.82114,0.0,7.2716
5518,gadd2_proof.lean,114.07791,110.94946,30.201481,0.0,57.35197,9.97652,7.27034
3732,gumaxhicmp_proof.lean,94.125599,99.09366,25.13845,0.0,54.71332,0.0,7.26794
3629,gcanonicalizehclamphlikehpatternhbetweenhzerohandhpositivehthreshold_proof.lean,134.49104,291.919759,64.64032,0.0,205.336249,0.0,7.2672
6414,gsignedhtruncationhcheck_proof.lean,88.2624,100.62409,26.13406,0.0,54.99489,0.0,7.26644
5872,gbithchecks_proof.lean,131.407789,140.88064,60.25981,0.0,58.51663,0.0,7.26613
761,gcanonicalizehclamphlikehpatternhbetweenhnegativehandhpositivehthresholds_proof.lean,116.761549,124.91067,49.9136,0.0,55.32835,0.0,7.2644
5822,gbithchecks_proof.lean,129.971619,136.450559,56.02891,0.0,58.578799,0.0,7.26294
810,gcanonicalizehclamphlikehpatternhbetweenhnegativehandhpositivehthresholds_proof.lean,117.54202,126.113959,49.69596,0.0,56.545699,0.0,7.26272
755,gcanonicalizehclamphlikehpatternhbetweenhnegativehandhpositivehthresholds_proof.lean,112.699449,223.260519,47.63811,0.0,155.722949,0.0,7.26253
5918,gbithchecks_proof.lean,117.29944,125.215809,45.639889,0.0,58.30327,0.0,7.26046
1500,gselecthicmphand_proof.lean,102.89625,111.82258,30.35239,0.0,57.70719,0.0,7.2543
447,gunsignedhaddhlackhofhoverflowhcheck_proof.lean,101.20364,114.535679,36.06164,0.0,57.613149,0.0,7.25386
2270,glogicalhselecthinseltpoison_proof.lean,92.493899,102.63971,32.27668,1.32445,55.59488,0.0,7.2528
3948,gicmphofhtrunchext_proof.lean,105.222649,128.57693,52.38225,0.0,56.19577,0.0,7.24991
52,gcanonicalizehlshrhshlhtohmasking_proof.lean,116.34466,105.105019,34.4043,0.0,57.498009,2.81063,7.24438
3969,gicmphofhtrunchext_proof.lean,127.459099,234.281059,62.78045,0.0,155.313399,0.0,7.24287
813,gcanonicalizehclamphlikehpatternhbetweenhnegativehandhpositivehthresholds_proof.lean,116.72564,125.366229,49.690629,0.0,56.18565,0.0,7.24209
5492,grangehcheck_proof.lean,101.33672,107.641459,33.13401,0.0,55.525769,0.0,7.23072
3645,gcanonicalizehclamphlikehpatternhbetweenhzerohandhpositivehthreshold_proof.lean,134.955349,143.18624,65.04033,0.0,55.68109,0.0,7.22913
204,gdivhshift_proof.lean,115.502099,127.39375,54.3379,0.0,61.13286,0.0,7.22803
5858,gbithchecks_proof.lean,132.418719,139.02975,59.35799,0.0,57.68329,0.0,7.21943
4035,gand_proof.lean,76.16159,91.62436,17.88139,2.93484,57.85034,0.0,7.21859
3639,gcanonicalizehclamphlikehpatternhbetweenhzerohandhpositivehthreshold_proof.lean,134.976949,141.55107,64.16201,0.0,55.70391,0.0,7.2174
1557,gicmphshrhlthgt_proof.lean,97.844659,106.47287,32.10916,0.0,55.78046,0.0,7.21611
676,gsaturatinghaddhsub_proof.lean,95.902179,104.06111,31.87709,0.0,55.2286,0.0,7.21473
2335,gselecthbinophcmp_proof.lean,114.257209,117.60031,45.14312,0.0,56.15284,0.0,7.21341
158,gset_proof.lean,123.499949,131.39755,54.96055,0.0,54.82268,0.0,7.21267
6676,gsremhcanonicalize_proof.lean,182.926969,165.952019,98.98897,0.0,55.628999,1.30079,7.2119
4396,gicmphequalityhtest_proof.lean,114.75718,123.657839,49.043399,0.0,55.0972,0.0,7.21153
3554,ghoisthnegationhouthofhbiashcalculation_proof.lean,105.663149,103.08899,34.13982,0.0,56.2329,4.05309,7.20791
4067,gicmphequalityhxor_proof.lean,94.382559,115.09568,34.90555,0.0,57.49637,1.26642,7.2063
787,gcanonicalizehclamphlikehpatternhbetweenhnegativehandhpositivehthresholds_proof.lean,117.07699,125.324869,49.47542,0.0,56.24947,0.0,7.20409
1489,gselecthicmphand_proof.lean,101.95154,104.437509,34.351,0.0,55.551219,0.0,7.19675
5324,gicmphofhandhx_proof.lean,107.975919,116.14866,37.170499,0.0,58.987941,0.0,7.19658
157,gset_proof.lean,122.85973,132.670449,54.68329,0.0,56.389489,0.0,7.19581
6401,gapinthsub_proof.lean,93.329279,102.87137,27.48585,0.0,58.21316,1.31983,7.18481
630,glshrhandhnegChicmpeqhzero_proof.lean,93.999519,102.77511,30.52733,0.0,55.25746,1.21071,7.18449
790,gcanonicalizehclamphlikehpatternhbetweenhnegativehandhpositivehthresholds_proof.lean,116.670629,125.69225,49.60798,0.0,56.4971,0.0,7.18174
6435,gsignedhtruncationhcheck_proof.lean,101.511249,159.367639,34.97335,0.0,105.589289,0.0,7.179799
6580,gxor_proof.lean,79.422119,89.54384,21.36083,1.21361,56.75251,0.0,7.16823
3090,geqhofhparts_proof.lean,110.033039,116.636969,42.08933,0.0,55.030889,0.0,7.16036
1329,gaddsubhconstanthfolding_proof.lean,141.714389,149.63591,79.16855,0.0,60.98954,0.0,7.15694
6260,gunsigned_saturated_sub_proof.lean,96.86624,110.347569,38.074789,0.0,55.49363,0.0,7.15159
631,gicmphshlh1hoverflow_proof.lean,98.36583,110.86678,36.60709,0.0,55.84969,0.0,7.1491
5920,gbithchecks_proof.lean,118.023819,175.35785,45.62842,0.0,108.30999,0.0,7.14132
3786,gapinthshift_proof.lean,71.88607,81.08785,13.78359,1.17182,55.16861,1.32546,7.13978
1962,gicmphshrhlthgt_proof.lean,106.8077,114.594239,38.035759,0.0,61.29053,0.0,7.13742
3626,gcanonicalizehclamphlikehpatternhbetweenhzerohandhpositivehthreshold_proof.lean,95.90638,103.994979,32.20014,0.0,55.128479,1.01283,7.13592
5777,gbithchecks_proof.lean,104.76366,112.04402,36.68979,0.0,57.26341,0.0,7.135491
605,gsmaxhicmp_proof.lean,138.080779,115.53492,40.78679,0.0,55.88571,0.0,7.13294
3102,geqhofhparts_proof.lean,106.32999,265.961789,40.85509,0.0,205.981749,0.0,7.13001
3118,g2010h11h01hlshrhmask_proof.lean,181.417339,174.774059,111.461109,0.0,54.32693,0.0,7.12833
5773,gbithchecks_proof.lean,125.60976,283.768889,55.25075,0.0,207.208419,0.0,7.12457
1562,gicmphshrhlthgt_proof.lean,93.83682,109.00942,29.75003,0.0,61.43226,0.0,7.1128
5648,gbithchecks_proof.lean,117.99251,128.671639,50.013719,0.0,57.628239,0.0,7.11272
742,gcanonicalizehclamphlikehpatternhbetweenhnegativehandhpositivehthresholds_proof.lean,115.93541,174.112489,49.15399,0.0,105.396979,0.0,7.11077
2306,gmaxhofhnots_proof.lean,145.938939,133.13269,60.12396,0.0,56.03268,0.0,7.10739
3643,gcanonicalizehclamphlikehpatternhbetweenhzerohandhpositivehthreshold_proof.lean,134.67137,291.636229,64.07477,0.0,205.93655,0.0,7.10414
4331,gbinophandhshifts_proof.lean,75.97023,87.221609,19.44413,0.0,55.407519,3.00237,7.10082
594,goperandhcomplexity_proof.lean,84.206879,96.498629,28.511679,1.3908,57.7843,0.0,7.0988
6711,gshifthshift_proof.lean,82.82244,244.268039,21.56323,0.0,210.589219,2.14453,7.09706
6429,gsignedhtruncationhcheck_proof.lean,100.40825,107.959169,34.34512,0.0,55.521769,0.0,7.08969
797,gcanonicalizehclamphlikehpatternhbetweenhnegativehandhpositivehthresholds_proof.lean,116.210779,125.24819,49.27337,0.0,56.47675,0.0,7.08252
5733,gbithchecks_proof.lean,124.631069,283.424809,55.85678,0.0,206.415579,0.0,7.08171
1993,gminmaxhfold_proof.lean,88.60482,96.686969,27.68807,0.0,54.805589,0.0,7.08081
3355,gicmphandhlowbithmask_proof.lean,105.938909,114.16067,41.75013,0.0,55.79119,0.0,7.07911
6684,gicmphpower2handhicmphshiftedhmask_proof.lean,91.19749,98.442659,24.26367,0.0,55.46692,0.0,7.078011
5926,gbithchecks_proof.lean,120.734759,128.06448,48.21184,0.0,58.28857,0.0,7.07593
729,gcanonicalizehclamphlikehpatternhbetweenhnegativehandhpositivehthresholds_proof.lean,112.7939,121.075559,46.161869,0.0,55.39635,0.0,7.07251
3830,gicmphshr_proof.lean,89.451929,114.70651,38.94605,0.0,56.93668,0.0,7.0719
745,gcanonicalizehclamphlikehpatternhbetweenhnegativehandhpositivehthresholds_proof.lean,116.27441,324.495428,49.245529,0.0,255.616379,0.0,7.06827
4397,gicmphequalityhtest_proof.lean,115.193639,123.83706,49.24655,0.0,55.26152,0.0,7.06816
4199,gtruncatinghsaturate_proof.lean,131.95305,189.123569,64.30814,0.0,106.288649,0.0,7.06072
